Time	cb	gl	xy
2.040000000000000000e+02	1.149247253073919950e+00	1.247770813772981846e+01	6.429393447887591151e+00
2.070000000000000000e+02	1.141514371207495326e+00	1.260411942691137632e+01	6.490704425429288271e+00
2.100000000000000000e+02	1.139244526362996890e+00	1.263170945763561193e+01	6.504305754759306168e+00
2.130000000000000000e+02	1.147715600188851770e+00	1.261017038137825708e+01	6.485038464702471472e+00
2.160000000000000000e+02	1.138833812488424080e+00	1.264941736313182119e+01	6.496837728670787016e+00
2.190000000000000000e+02	1.141626929266478463e+00	1.272888912040728115e+01	6.521449475833357212e+00
2.220000000000000000e+02	1.141947113098079392e+00	1.283403548953060636e+01	6.582662480063863342e+00
2.250000000000000000e+02	1.137460490097048416e+00	1.288597236126403267e+01	6.604450222680330995e+00
2.280000000000000000e+02	1.139281577598147743e+00	1.293588845203663595e+01	6.625026252079681655e+00
2.310000000000000000e+02	1.136241985633178242e+00	1.303041367576695642e+01	6.674461620317502231e+00
2.340000000000000000e+02	1.141005425184405064e+00	1.296215888079613521e+01	6.636531074040184386e+00
2.370000000000000000e+02	1.140975900376260510e+00	1.296079364666312728e+01	6.637284751462475541e+00
2.400000000000000000e+02	1.133772480567015961e+00	1.309342223000945893e+01	6.685275496160063113e+00
2.430000000000000000e+02	1.135662701093176796e+00	1.320952202520751229e+01	6.744620066347768450e+00
2.460000000000000000e+02	1.130553533012519818e+00	1.326379778286894506e+01	6.763803892765549719e+00
2.490000000000000000e+02	1.120955762279737922e+00	1.335090112025556408e+01	6.785705088915491956e+00
2.520000000000000000e+02	1.110102040539802770e+00	1.345076703701606213e+01	6.833337390326002847e+00
2.550000000000000000e+02	1.101340485652727796e+00	1.350186707234348304e+01	6.861306954116965784e+00
2.580000000000000000e+02	1.109982530733150341e+00	1.351195755066726178e+01	6.842557616383045271e+00
2.610000000000000000e+02	1.113478539238945020e+00	1.352517115789917845e+01	6.832777184483696864e+00
2.640000000000000000e+02	1.116318471662506306e+00	1.359702148846585779e+01	6.850457275311589100e+00
2.670000000000000000e+02	1.109265273299705479e+00	1.346975626398386616e+01	6.795036539482699034e+00
2.700000000000000000e+02	1.109024129807515635e+00	1.334729567882914125e+01	6.739112405257233540e+00
2.730000000000000000e+02	1.115767149071369202e+00	1.322340471357270530e+01	6.676869941768909911e+00
2.760000000000000000e+02	1.126223292901737061e+00	1.307227784157381656e+01	6.605244207852239313e+00
2.790000000000000000e+02	1.141928179658023179e+00	1.288266495981979887e+01	6.517571932390591627e+00
2.820000000000000000e+02	1.149630351409832718e+00	1.277863460773189708e+01	6.458785651211800705e+00
2.850000000000000000e+02	1.153708479460551217e+00	1.264737482463686469e+01	6.425333231629351438e+00
2.880000000000000000e+02	1.158977862400775827e+00	1.264598110839392575e+01	6.426868920528338691e+00
2.910000000000000000e+02	1.144123650024138072e+00	1.266321517201657088e+01	6.454664112247551877e+00
2.940000000000000000e+02	1.136447282426581662e+00	1.284117037694120533e+01	6.543488384307170946e+00
2.970000000000000000e+02	1.128238203221288094e+00	1.296274683379972714e+01	6.593463433272770402e+00
3.000000000000000000e+02	1.125482300438999772e+00	1.314425476634065326e+01	6.689354485921523263e+00
3.030000000000000000e+02	1.119560409228936182e+00	1.325688260746707670e+01	6.762311666956320799e+00
3.060000000000000000e+02	1.114139113673951131e+00	1.329801419187346667e+01	6.775709046098317145e+00
3.090000000000000000e+02	1.104617862419505325e+00	1.338755203962920426e+01	6.816668774640083583e+00
3.120000000000000000e+02	1.098090335325038414e+00	1.335330938227950526e+01	6.794286355250273246e+00
3.150000000000000000e+02	1.089801502746153172e+00	1.335290366458551681e+01	6.820946544945732271e+00
3.180000000000000000e+02	1.099304904830858076e+00	1.341716278565407272e+01	6.838844064821660851e+00
3.210000000000000000e+02	1.108630551953834198e+00	1.325596880847191628e+01	6.760443192139803159e+00
3.240000000000000000e+02	1.121098977578659506e+00	1.317491439508361495e+01	6.720674771916035795e+00
3.270000000000000000e+02	1.127761740265584178e+00	1.306322738022788776e+01	6.659495951969597982e+00
3.300000000000000000e+02	1.130516403383900359e+00	1.314233191875166007e+01	6.676953022164105356e+00
3.330000000000000000e+02	1.134062855083662225e+00	1.316577276590890833e+01	6.686897079171755465e+00
3.360000000000000000e+02	1.147375217616077414e+00	1.314608773527703356e+01	6.672759844343612023e+00
3.390000000000000000e+02	1.149245069091987093e+00	1.318074675109730798e+01	6.685953571778758153e+00
3.420000000000000000e+02	1.161866475259588416e+00	1.309220899648602376e+01	6.623172741110108674e+00
3.450000000000000000e+02	1.161521296713351470e+00	1.297339243734808356e+01	6.575281849642628629e+00
3.480000000000000000e+02	1.163173190819571268e+00	1.299420591760704191e+01	6.582130438749621781e+00
3.510000000000000000e+02	1.168247867706036169e+00	1.301989114922520230e+01	6.589788382215073348e+00
3.540000000000000000e+02	1.163865127119300125e+00	1.298295904115393107e+01	6.570841802434587819e+00
3.570000000000000000e+02	1.178066933993942023e+00	1.283228503301374346e+01	6.495876003195071746e+00
3.600000000000000000e+02	1.179086985587151526e+00	1.287887809994345822e+01	6.515330998685795905e+00
3.630000000000000000e+02	1.165845153868765971e+00	1.301228150150760499e+01	6.572386617854547808e+00
3.660000000000000000e+02	1.161991294091662130e+00	1.305727571370078266e+01	6.595642623324592613e+00
3.690000000000000000e+02	1.139958288129999664e+00	1.316678221694000683e+01	6.640579635929456437e+00
3.720000000000000000e+02	1.137503105288812488e+00	1.334748150773494579e+01	6.710488259727372728e+00
3.750000000000000000e+02	1.140349987499530204e+00	1.348463879971516377e+01	6.788145390581562744e+00
3.780000000000000000e+02	1.131302259272600530e+00	1.349074377025783811e+01	6.799412862399831781e+00
3.810000000000000000e+02	1.128223835374352113e+00	1.359706951365648031e+01	6.863932797699977328e+00
3.840000000000000000e+02	1.113976311155895571e+00	1.368572132531843621e+01	6.910708439881334542e+00
3.870000000000000000e+02	1.102548946518764783e+00	1.366883580255574415e+01	6.912770936332903737e+00
3.900000000000000000e+02	1.111628993531675880e+00	1.368550464139908485e+01	6.926775165400373524e+00
3.930000000000000000e+02	1.110154271314629959e+00	1.370663377877018796e+01	6.939982080117347074e+00
3.960000000000000000e+02	1.124273505875237777e+00	1.360329474489357082e+01	6.891000742152372460e+00
3.990000000000000000e+02	1.134406604855155765e+00	1.339949635755234603e+01	6.808152935158039654e+00
4.020000000000000000e+02	1.142674469369497903e+00	1.320345645531218715e+01	6.705587046050890621e+00
4.050000000000000000e+02	1.139784056738807561e+00	1.322762878154512478e+01	6.719668197518379849e+00
4.080000000000000000e+02	1.144481170678458559e+00	1.323427934533575012e+01	6.708276426717972640e+00
4.110000000000000000e+02	1.135871518914377098e+00	1.323687388960783728e+01	6.705885497512791282e+00
4.140000000000000000e+02	1.138986887353433897e+00	1.333032181411344652e+01	6.748864401049569750e+00
4.170000000000000000e+02	1.132550363627484291e+00	1.336990600640360149e+01	6.779269614692447377e+00
4.200000000000000000e+02	1.134807327549396394e+00	1.349922230872279627e+01	6.827607029285726270e+00
4.230000000000000000e+02	1.123305794960351101e+00	1.370713475902896761e+01	6.926730248275791091e+00
4.260000000000000000e+02	1.119677838588410523e+00	1.376529853743223875e+01	6.950715964439796224e+00
4.290000000000000000e+02	1.103970085727585371e+00	1.395371140803417020e+01	7.055393501220109442e+00
4.320000000000000000e+02	1.105142622875535885e+00	1.388755195872096948e+01	7.008706312562831720e+00
4.350000000000000000e+02	1.107158287224580651e+00	1.382547666033840450e+01	6.989046219178344899e+00
4.380000000000000000e+02	1.110886824048078036e+00	1.393224006221989164e+01	7.042925113205983578e+00
4.410000000000000000e+02	1.112940112457641684e+00	1.397635092312623684e+01	7.043815925150893165e+00
4.440000000000000000e+02	1.107183670314265678e+00	1.389046877939113322e+01	7.004027897420764148e+00
4.470000000000000000e+02	1.113662122285018041e+00	1.376741742397197754e+01	6.950818164209130678e+00
4.500000000000000000e+02	1.119297065994130591e+00	1.366427222829441490e+01	6.919811605327436332e+00
4.530000000000000000e+02	1.119549584415414856e+00	1.365222975720928211e+01	6.918208756728363440e+00
4.560000000000000000e+02	1.133532908817671547e+00	1.352030081222806679e+01	6.847296153019789777e+00
4.590000000000000000e+02	1.132697398239844944e+00	1.359248957402581048e+01	6.896845089570410536e+00
4.620000000000000000e+02	1.134265965771841245e+00	1.366474332349827314e+01	6.919377468466954895e+00
4.650000000000000000e+02	1.135955193729943469e+00	1.349594341142585563e+01	6.836301318574027341e+00
4.680000000000000000e+02	1.131673789198132773e+00	1.339389083054795115e+01	6.816756577292811592e+00
4.710000000000000000e+02	1.144974985461769901e+00	1.333572723845710684e+01	6.792751217689126264e+00
4.740000000000000000e+02	1.141702861218098830e+00	1.342611166899009589e+01	6.824364198078183286e+00
4.770000000000000000e+02	1.140647301684320158e+00	1.353827899882252872e+01	6.858854496329742645e+00
4.800000000000000000e+02	1.127213961402389719e+00	1.362652351479117208e+01	6.909500634728006574e+00
4.830000000000000000e+02	1.125823536547476467e+00	1.373815990540284382e+01	6.972864719172135572e+00
4.860000000000000000e+02	1.125125087225537168e+00	1.373480210643988997e+01	6.960993103316942765e+00
4.890000000000000000e+02	1.115388270031652196e+00	1.378634342692615888e+01	6.994447207191700322e+00
4.920000000000000000e+02	1.109479452149751744e+00	1.392481045886333924e+01	7.060203846305873832e+00
4.950000000000000000e+02	1.111844258866499402e+00	1.387367993093628549e+01	7.027876630220703191e+00
4.980000000000000000e+02	1.095680228049630500e+00	1.395498075076896960e+01	7.052768994313266759e+00
5.010000000000000000e+02	1.081599358659127486e+00	1.397610829686914435e+01	7.074015652180787761e+00
5.040000000000000000e+02	1.071151417278437545e+00	1.396944761099716814e+01	7.083896770689458222e+00
5.070000000000000000e+02	1.068621481913188731e+00	1.424064502372100804e+01	7.195204705187467908e+00
5.100000000000000000e+02	1.062842693445031905e+00	1.414807969607266180e+01	7.150800528736445116e+00
5.130000000000000000e+02	1.060865394529742822e+00	1.420238962320319764e+01	7.194519885130943315e+00
5.160000000000000000e+02	1.046037105883820484e+00	1.423517287060630743e+01	7.204852812898303149e+00
5.190000000000000000e+02	1.050268355512500085e+00	1.436979097456831944e+01	7.255587910735063595e+00
5.220000000000000000e+02	1.033946174625993031e+00	1.439947240133110817e+01	7.269248594558494148e+00
5.250000000000000000e+02	1.034109486079685114e+00	1.443989549192722421e+01	7.306003353264801881e+00
5.280000000000000000e+02	1.028023798525101951e+00	1.444636329348219128e+01	7.316753850310083962e+00
5.310000000000000000e+02	1.033286048094796294e+00	1.439495858055319921e+01	7.319733804311455039e+00
5.340000000000000000e+02	1.040345040023208822e+00	1.412870295854442304e+01	7.197673747543811729e+00
5.370000000000000000e+02	1.032793544610122627e+00	1.420379960685639276e+01	7.202481927175185206e+00
5.400000000000000000e+02	1.029852177208644193e+00	1.408955865030954335e+01	7.130540641326679641e+00
5.430000000000000000e+02	1.040446885714098491e+00	1.398906205187538632e+01	7.084018923957825287e+00
5.460000000000000000e+02	1.029371930134850732e+00	1.400370026221949615e+01	7.100189237786593388e+00
5.490000000000000000e+02	1.039878738140604941e+00	1.408158661192237915e+01	7.119794874979144872e+00
5.520000000000000000e+02	1.040074368832220264e+00	1.415506437883747104e+01	7.138513619116701570e+00
5.550000000000000000e+02	1.034584758749581557e+00	1.424714010034698575e+01	7.164441832788680742e+00
5.580000000000000000e+02	1.022145245636978172e+00	1.454122223178216267e+01	7.269919410435978335e+00
5.610000000000000000e+02	1.021508846378960778e+00	1.453549336600926978e+01	7.262530441859677666e+00
5.640000000000000000e+02	1.026431490886634990e+00	1.460566572354935388e+01	7.298143793223074383e+00
5.670000000000000000e+02	1.030634462211522884e+00	1.469744494888067621e+01	7.354710446059743667e+00
5.700000000000000000e+02	1.047722876624386901e+00	1.468907324637464740e+01	7.350936030591102011e+00
5.730000000000000000e+02	1.052973597213578527e+00	1.462730391029334953e+01	7.343972254873095018e+00
5.760000000000000000e+02	1.058214270063984053e+00	1.459009861991383339e+01	7.336555669650300260e+00
5.790000000000000000e+02	1.044369560771221339e+00	1.449707221876056451e+01	7.290860035907920533e+00
5.820000000000000000e+02	1.043255259738027130e+00	1.462420831806594634e+01	7.372751536309108289e+00
5.850000000000000000e+02	1.046930464493162960e+00	1.437334771945215905e+01	7.257945170274481939e+00
5.880000000000000000e+02	1.036246114368417626e+00	1.438009120251530959e+01	7.301780638876242513e+00
5.910000000000000000e+02	1.022475479672671383e+00	1.444265491103606713e+01	7.346227836258609756e+00
5.940000000000000000e+02	1.008188830724740859e+00	1.451307122437768271e+01	7.373207895342012819e+00
5.970000000000000000e+02	9.940797857333274479e-01	1.461694953663045027e+01	7.421592974346277849e+00
6.000000000000000000e+02	9.890849186967589635e-01	1.462820124016840850e+01	7.407130179869381159e+00
6.030000000000000000e+02	9.817875539836271592e-01	1.479522238151964508e+01	7.490193983245703180e+00
6.060000000000000000e+02	9.989050731560542573e-01	1.467489680130556273e+01	7.423626118552929753e+00
6.090000000000000000e+02	1.008274294515427050e+00	1.440936537618757640e+01	7.298157083723121552e+00
6.120000000000000000e+02	1.010673050073240153e+00	1.443188146214019874e+01	7.320764804078071286e+00
6.150000000000000000e+02	1.017080646522465326e+00	1.439504396886621151e+01	7.263340185590373643e+00
6.180000000000000000e+02	1.028256789175260311e+00	1.430632709009776882e+01	7.206721814068367316e+00
6.210000000000000000e+02	1.035289491401445883e+00	1.426326881922346779e+01	7.177840488930809393e+00
6.240000000000000000e+02	1.037923588188902624e+00	1.419937085244519892e+01	7.146432358528666207e+00
6.270000000000000000e+02	1.049128632122845017e+00	1.418553267080870484e+01	7.142978340824454264e+00
6.300000000000000000e+02	1.051939196962346612e+00	1.411386884278867093e+01	7.107895142860762405e+00
6.330000000000000000e+02	1.047086217948716369e+00	1.423631976074070060e+01	7.161997548671034330e+00
6.360000000000000000e+02	1.053363976306004091e+00	1.421922194390516836e+01	7.122856077656540386e+00
6.390000000000000000e+02	1.064091374945352886e+00	1.401529664678968423e+01	7.015874661392887290e+00
6.420000000000000000e+02	1.079278983678872983e+00	1.396863086445593360e+01	6.997860747548643623e+00
6.450000000000000000e+02	1.062332850722258248e+00	1.404721749456981961e+01	7.050140920856507343e+00
6.480000000000000000e+02	1.053900414852231737e+00	1.401343148444981779e+01	7.030464102438867435e+00
6.510000000000000000e+02	1.041754202716222100e+00	1.397142956768472466e+01	7.008424025406336355e+00
6.540000000000000000e+02	1.031047009956867155e+00	1.378693610504694433e+01	6.918716020906252595e+00
6.570000000000000000e+02	1.029016252053755354e+00	1.364771533069518483e+01	6.857275167983021724e+00
6.600000000000000000e+02	1.036347354316716984e+00	1.359401725134219596e+01	6.848336997987332531e+00
6.630000000000000000e+02	1.027546396332005063e+00	1.369700013143759776e+01	6.921987040625221965e+00
6.660000000000000000e+02	1.012582790141176137e+00	1.384434176805256200e+01	7.008282538516041882e+00
6.690000000000000000e+02	1.006482836400812264e+00	1.380905729752826616e+01	6.993816360195144632e+00
6.720000000000000000e+02	1.015859871924455371e+00	1.370160394936809212e+01	6.944686646638093208e+00
6.750000000000000000e+02	1.022202035775638951e+00	1.381665120777385347e+01	7.009738780440933681e+00
6.780000000000000000e+02	1.024534274074469176e+00	1.386499480967919240e+01	7.029663682423949567e+00
6.810000000000000000e+02	1.028016641613831883e+00	1.404568107239416896e+01	7.116521499140841200e+00
6.840000000000000000e+02	1.024531018431212859e+00	1.413123084436715793e+01	7.161263023806380801e+00
6.870000000000000000e+02	1.015716072144674964e+00	1.410169430647250266e+01	7.142692857865296396e+00
6.900000000000000000e+02	1.001074573759990871e+00	1.406623284051756961e+01	7.122173531560687998e+00
6.930000000000000000e+02	1.007168491212043104e+00	1.414338786980827400e+01	7.135747462782926931e+00
6.960000000000000000e+02	9.971990245055721847e-01	1.424199636568034677e+01	7.184214580972972719e+00
6.990000000000000000e+02	9.988645970736226287e-01	1.422767512207028417e+01	7.159982777820782296e+00
7.020000000000000000e+02	9.959445306107209683e-01	1.413639914476199522e+01	7.123466267920326445e+00
7.050000000000000000e+02	9.871915987285948546e-01	1.424895439349944226e+01	7.185614656479962115e+00
7.080000000000000000e+02	9.777639529501660487e-01	1.417449005754278701e+01	7.154556497501712187e+00
7.110000000000000000e+02	9.776105154994199076e-01	1.408266999841625022e+01	7.096857403736522407e+00
7.140000000000000000e+02	9.753006876271235193e-01	1.420387737635302194e+01	7.166335963086320149e+00
7.170000000000000000e+02	9.875760989265803813e-01	1.413628001929156497e+01	7.119589008705712097e+00
7.200000000000000000e+02	9.869334924930535102e-01	1.403097635619242567e+01	7.062682261083621960e+00
7.230000000000000000e+02	9.798114377202489234e-01	1.409771104103100292e+01	7.093163686332193407e+00
7.260000000000000000e+02	9.642417376548739760e-01	1.415303918494970858e+01	7.124118076782606224e+00
7.290000000000000000e+02	9.725900317595993494e-01	1.413494427186453528e+01	7.111406322208261521e+00
7.320000000000000000e+02	9.772042999191414836e-01	1.404183278846957528e+01	7.063496377471975229e+00
7.350000000000000000e+02	9.809573555736358363e-01	1.393857341522005200e+01	7.017117107951852617e+00
7.380000000000000000e+02	9.764333620036736994e-01	1.401193639043387762e+01	7.057036853716975422e+00
7.410000000000000000e+02	9.809136149681584316e-01	1.383651033838395072e+01	6.977071666417685947e+00
7.440000000000000000e+02	9.837192183132215106e-01	1.398421560674781361e+01	7.052888977893764455e+00
7.470000000000000000e+02	9.746035291864560968e-01	1.400917082916106438e+01	7.065840140871007868e+00
7.500000000000000000e+02	9.757462696214214137e-01	1.407787351546913612e+01	7.090207647743708819e+00
7.530000000000000000e+02	9.860483100262895650e-01	1.406461216671462999e+01	7.079232728940652031e+00
7.560000000000000000e+02	9.857138378345181584e-01	1.401401766256645764e+01	7.052605263075473196e+00
7.590000000000000000e+02	9.908592621274929790e-01	1.396105360231171666e+01	7.013427253786276516e+00
7.620000000000000000e+02	9.967278375995731743e-01	1.401855204479494432e+01	7.029876412120424689e+00
7.650000000000000000e+02	1.006178141798327541e+00	1.388689017183579644e+01	6.947109655045744070e+00
7.680000000000000000e+02	1.006466046249564705e+00	1.388289775302657070e+01	6.940136594363110589e+00
7.710000000000000000e+02	9.997312499776951356e-01	1.385739664587628894e+01	6.923439131718871486e+00
7.740000000000000000e+02	1.001898691476948322e+00	1.393579076860655874e+01	6.965639495956452265e+00
7.770000000000000000e+02	1.001928725584364743e+00	1.380787675238987511e+01	6.887259153576821724e+00
7.800000000000000000e+02	9.911279765991385382e-01	1.382992821633475344e+01	6.913470475405928184e+00
7.830000000000000000e+02	9.883616054210353497e-01	1.385285779206475709e+01	6.906319052024963767e+00
7.860000000000000000e+02	9.833343288435232310e-01	1.387332515925116283e+01	6.939189163908792146e+00
7.890000000000000000e+02	9.696098453670874973e-01	1.395761912575762587e+01	6.980464967908106999e+00
7.920000000000000000e+02	9.598232455853272782e-01	1.407058684399054904e+01	7.060255266455640388e+00
7.950000000000000000e+02	9.692306320802639430e-01	1.396397744609473790e+01	7.012657303999723979e+00
7.980000000000000000e+02	9.796579710268480401e-01	1.384233533594154864e+01	6.960198555456476477e+00
8.010000000000000000e+02	9.749905640760081482e-01	1.385620252928882401e+01	6.967775143320842801e+00
8.040000000000000000e+02	9.768839054876220507e-01	1.390715004363467777e+01	7.006119964400279621e+00
8.070000000000000000e+02	9.820648281784862821e-01	1.392930159298875026e+01	7.016826767390131003e+00
8.100000000000000000e+02	9.825268410636178729e-01	1.391505089642630821e+01	7.026107048591247128e+00
8.130000000000000000e+02	9.924150803504967477e-01	1.387212983179559167e+01	6.991721624753155062e+00
8.160000000000000000e+02	1.009445851112269477e+00	1.385849828195948419e+01	6.987507428411580790e+00
8.190000000000000000e+02	1.012724164012147376e+00	1.384263313104086102e+01	6.967037408746113769e+00
8.220000000000000000e+02	9.971568374235906251e-01	1.413369347395106956e+01	7.075186475740175673e+00
8.250000000000000000e+02	9.945528900256960236e-01	1.422520186721028423e+01	7.122985443028223784e+00
8.280000000000000000e+02	9.956379512328327186e-01	1.421870003613044808e+01	7.107182075900735363e+00
8.310000000000000000e+02	9.943724291449660413e-01	1.420309835964922840e+01	7.101493843546814233e+00
8.340000000000000000e+02	1.013305185273018161e+00	1.396860563329871496e+01	6.983566470585168773e+00
8.370000000000000000e+02	1.004401499227771444e+00	1.409119827476592413e+01	7.042936822234540095e+00
8.400000000000000000e+02	1.004705954568757331e+00	1.403932690174872810e+01	7.013123816463521010e+00
8.430000000000000000e+02	9.831932962888236816e-01	1.406256896781625088e+01	7.008233382093546737e+00
8.460000000000000000e+02	9.865383586256308845e-01	1.415087915266103558e+01	7.043748035684440190e+00
8.490000000000000000e+02	9.870521376489100884e-01	1.407656564958980283e+01	7.018636767704274249e+00
8.520000000000000000e+02	9.613297466577939154e-01	1.421590475930480757e+01	7.065825957943812519e+00
8.550000000000000000e+02	9.614171632675024837e-01	1.406678351268986304e+01	6.984478978426230000e+00
8.580000000000000000e+02	9.502334976553553636e-01	1.402903202046567444e+01	6.963315861739173052e+00
8.610000000000000000e+02	9.387901108131955219e-01	1.421405278435043762e+01	7.045544171426569413e+00
8.640000000000000000e+02	9.405477514658737714e-01	1.432920606435937039e+01	7.068687398552426338e+00
8.670000000000000000e+02	9.335084895109626579e-01	1.437742746547421469e+01	7.096682709492789343e+00
8.700000000000000000e+02	9.282378103306393458e-01	1.433954822756970060e+01	7.090675622650809196e+00
8.730000000000000000e+02	9.249657939437689880e-01	1.428947238472453662e+01	7.062737631987559439e+00
8.760000000000000000e+02	9.163615582600010967e-01	1.431017538037189496e+01	7.072654272909466577e+00
8.790000000000000000e+02	9.150335431951541754e-01	1.422091765432763211e+01	7.036370854564789390e+00
8.820000000000000000e+02	9.150639163307747737e-01	1.428248723786955132e+01	7.084303038453177770e+00
8.850000000000000000e+02	9.254537415408843337e-01	1.424748904113745240e+01	7.073814684936052366e+00
8.880000000000000000e+02	9.146659024870399390e-01	1.427102091660146321e+01	7.075329076423997776e+00
8.910000000000000000e+02	9.133379612140877235e-01	1.411206909516761066e+01	7.020323583339994400e+00
8.940000000000000000e+02	9.135049100670020739e-01	1.401356525564998812e+01	6.974584077747521427e+00
8.970000000000000000e+02	9.243341002108085291e-01	1.396918465511700091e+01	6.950704904432148723e+00
9.000000000000000000e+02	9.163697036635507498e-01	1.403574272913093068e+01	6.977161382124253741e+00
9.030000000000000000e+02	9.157163962978001059e-01	1.403994651935857974e+01	6.978644630900399548e+00
9.060000000000000000e+02	9.376627999201628816e-01	1.393731266222167520e+01	6.932636128989575930e+00
9.090000000000000000e+02	9.388638403962293877e-01	1.392339037112373745e+01	6.922428803208362957e+00
9.120000000000000000e+02	9.350565840307554222e-01	1.398368265654774767e+01	6.950643368806685984e+00
9.150000000000000000e+02	9.401947242076198474e-01	1.382759641755596647e+01	6.888154847854330853e+00
9.180000000000000000e+02	9.312683348477176493e-01	1.385449245807781082e+01	6.885678797957295316e+00
9.210000000000000000e+02	9.147391351116962444e-01	1.401863755957433888e+01	6.946681658250369651e+00
9.240000000000000000e+02	9.083745020940168224e-01	1.400995109118291637e+01	6.938512096042119381e+00
9.270000000000000000e+02	9.134976271301626927e-01	1.383098151750979099e+01	6.869969919297575167e+00
9.300000000000000000e+02	9.371064819554455472e-01	1.371550995086913360e+01	6.824978804488082140e+00
9.330000000000000000e+02	9.471436758666000877e-01	1.373914206223084022e+01	6.833736966676444702e+00
9.360000000000000000e+02	9.550802760669231395e-01	1.366486796363838785e+01	6.806319796219716167e+00
9.390000000000000000e+02	9.597300948287668110e-01	1.364100857788574395e+01	6.791696102812922575e+00
9.420000000000000000e+02	9.537317186984582973e-01	1.359774590096486158e+01	6.758090849796295707e+00
9.450000000000000000e+02	9.633690502656513388e-01	1.329369579809023882e+01	6.620760926996108964e+00
9.480000000000000000e+02	9.639674989128286242e-01	1.310230915668151219e+01	6.534734107866799313e+00
9.510000000000000000e+02	9.750140237737133786e-01	1.294014841555927653e+01	6.442698966862904442e+00
9.540000000000000000e+02	9.580566008645065024e-01	1.290108057219764603e+01	6.414710076752227152e+00
9.570000000000000000e+02	9.364267230124021513e-01	1.278880352899243888e+01	6.350128161282816208e+00
9.600000000000000000e+02	9.245566658292549977e-01	1.257631994537197606e+01	6.231096021389821438e+00
9.630000000000000000e+02	9.103825350312906295e-01	1.252716289919570158e+01	6.197448793583284932e+00
9.660000000000000000e+02	9.167567600232409131e-01	1.227697166835822351e+01	6.078194984390616007e+00
9.690000000000000000e+02	9.243378367186306788e-01	1.225838702483710385e+01	6.068376946840846387e+00
9.720000000000000000e+02	9.192050405833105398e-01	1.232442959032108476e+01	6.107505790679200963e+00
9.750000000000000000e+02	9.307087119746115800e-01	1.229814091677933874e+01	6.096239411761326998e+00
9.780000000000000000e+02	9.256494757622417691e-01	1.235968056225567580e+01	6.151866484841407967e+00
9.810000000000000000e+02	9.526329411400691338e-01	1.242090391239828051e+01	6.177619197324008660e+00
9.840000000000000000e+02	9.652892496953622281e-01	1.238623058586755121e+01	6.165199397605609200e+00
9.870000000000000000e+02	9.716541811214791657e-01	1.248200599837203129e+01	6.220667124515593116e+00
9.900000000000000000e+02	9.813817958999111468e-01	1.246185344082089408e+01	6.217763030114732636e+00
9.930000000000000000e+02	9.689141283034584662e-01	1.256330903163444113e+01	6.258553050487734914e+00
9.960000000000000000e+02	9.689560191643457054e-01	1.259574697414699784e+01	6.282602630156539192e+00
9.990000000000000000e+02	9.681766745117321715e-01	1.266894438119095234e+01	6.313279540145936508e+00
1.002000000000000000e+03	9.618731445101966759e-01	1.276859204999353992e+01	6.355449390415966349e+00
1.005000000000000000e+03	9.527822543470557681e-01	1.280844210932425753e+01	6.362425807575782244e+00
1.008000000000000000e+03	9.328643970964122234e-01	1.276684646931665945e+01	6.342430183753013040e+00
1.011000000000000000e+03	9.139684255589337614e-01	1.289509586662880025e+01	6.387617438083034394e+00
1.014000000000000000e+03	9.028490941856108787e-01	1.294204810930607152e+01	6.397286026156001171e+00
1.017000000000000000e+03	8.978189217517131837e-01	1.294002916256820868e+01	6.394948362625312299e+00
1.020000000000000000e+03	8.986774073914555183e-01	1.306529043794422407e+01	6.443927147505698727e+00
1.023000000000000000e+03	8.863788521572211199e-01	1.311323905786474064e+01	6.464935791542424148e+00
1.026000000000000000e+03	8.749827169748471967e-01	1.319481195724895883e+01	6.486800031532794719e+00
1.029000000000000000e+03	8.583937004675068483e-01	1.325437497416545796e+01	6.501645583074716406e+00
1.032000000000000000e+03	8.514006869513928155e-01	1.325674874924735924e+01	6.484823492272401957e+00
1.035000000000000000e+03	8.519035660347419325e-01	1.331811594057349168e+01	6.505884400382089261e+00
1.038000000000000000e+03	8.483602474909506252e-01	1.336101105770042707e+01	6.536125406363001211e+00
1.041000000000000000e+03	8.411791642766863752e-01	1.332623289830747915e+01	6.525705413622297613e+00
1.044000000000000000e+03	8.414421613415850043e-01	1.330011796527952939e+01	6.519004573481449683e+00
1.047000000000000000e+03	8.454309040337617542e-01	1.312319980557811050e+01	6.442447318031391035e+00
1.050000000000000000e+03	8.538347834065639352e-01	1.306271231278557465e+01	6.415560665269451235e+00
1.053000000000000000e+03	8.578872649391633409e-01	1.294435806701179459e+01	6.377413159448402702e+00
1.056000000000000000e+03	8.668815456145129161e-01	1.292752982694785935e+01	6.377662275110123957e+00
1.059000000000000000e+03	8.816134587056367877e-01	1.291885188646749505e+01	6.382529578700332884e+00
1.062000000000000000e+03	8.847015039754509980e-01	1.287046257649994629e+01	6.366979196429208621e+00
1.065000000000000000e+03	8.888964405271325697e-01	1.285905578093528057e+01	6.353954658808376621e+00
1.068000000000000000e+03	8.893913487722617806e-01	1.284640442175305886e+01	6.353356804438798910e+00
1.071000000000000000e+03	8.756739137319888844e-01	1.296373236302414789e+01	6.390793780031674309e+00
1.074000000000000000e+03	8.522597917642966703e-01	1.310808506991677014e+01	6.462181961895310245e+00
